speaker,season,episode,episode_code,episode_title,line_count,word_count
Lane,7,16,07x16,Out Of The Chute,30,330
Foreman,7,16,07x16,Out Of The Chute,28,365
Chase,7,16,07x16,Out Of The Chute,20,211
Carnell,7,16,07x16,Out Of The Chute,19,137
Cuddy,7,16,07x16,Out Of The Chute,12,167
Bartender,7,16,07x16,Out Of The Chute,2,62
Cowboy,7,16,07x16,Out Of The Chute,2,11
Students,7,16,07x16,Out Of The Chute,2,3
Anke,7,16,07x16,Out Of The Chute,1,1
Chase & Foreman,7,16,07x16,Out Of The Chute,1,2
Master,7,16,07x16,Out Of The Chute,1,19
Nurse,7,16,07x16,Out Of The Chute,1,3
House,7,17,07x17,Fall From Grace,91,1427
Masters,7,17,07x17,Fall From Grace,62,629
Danny,7,17,07x17,Fall From Grace,54,685
Taub,7,17,07x17,Fall From Grace,45,455
Chase,7,17,07x17,Fall From Grace,31,403
Foreman,7,17,07x17,Fall From Grace,28,256
Cuddy,7,17,07x17,Fall From Grace,26,289
Wilson,7,17,07x17,Fall From Grace,16,287
Dominika,7,17,07x17,Fall From Grace,13,96
Ryan,7,17,07x17,Fall From Grace,7,48
Chris,7,17,07x17,Fall From Grace,6,21
Mr Jennings,7,17,07x17,Fall From Grace,5,42
Mrs Weston,7,17,07x17,Fall From Grace,2,5
Masters,7,19,07x19,Last Temptation,148,1508
House,7,19,07x19,Last Temptation,49,766
Kendall,7,19,07x19,Last Temptation,30,392
Thirteen,7,19,07x19,Last Temptation,25,285
Simpson,7,19,07x19,Last Temptation,17,215
Chase,7,19,07x19,Last Temptation,16,164
Donovan,7,19,07x19,Last Temptation,15,219
Bobby,7,19,07x19,Last Temptation,13,138
Foreman,7,19,07x19,Last Temptation,13,151
Wilson,7,19,07x19,Last Temptation,13,135
Paige,7,19,07x19,Last Temptation,8,40
Cruz,7,19,07x19,Last Temptation,7,61
Taub,7,19,07x19,Last Temptation,6,56
Cuddy,7,19,07x19,Last Temptation,4,70
Resident,7,19,07x19,Last Temptation,4,18
Guard,7,19,07x19,Last Temptation,2,15
Boby,7,19,07x19,Last Temptation,1,11
Nurse Hoffner,7,19,07x19,Last Temptation,1,18
House,7,20,07x20,Changes,85,1519
Taub,7,20,07x20,Changes,43,486
Thirteen,7,20,07x20,Changes,39,595
Cyrus,7,20,07x20,Changes,36,450
Foreman,7,20,07x20,Changes,35,479
Cuddy,7,20,07x20,Changes,31,592
Wilson,7,20,07x20,Changes,24,449
Arlene,7,20,07x20,Changes,18,240
Chase,7,20,07x20,Changes,17,212
Phil,7,20,07x20,Changes,14,152
Jennifer,7,20,07x20,Changes,13,180
Lawyer,7,20,07x20,Changes,2,11
Janet,7,20,07x20,Changes,1,8
Nurse,7,20,07x20,Changes,1,14
Woman,7,20,07x20,Changes,1,3
House,7,21,07x21,The Fix,93,1654
Foreman,7,21,07x21,The Fix,55,663
Thirteen,7,21,07x21,The Fix,49,625
Taub,7,21,07x21,The Fix,35,442
Chase,7,21,07x21,The Fix,29,358
Wilson,7,21,07x21,The Fix,29,369
Foley,7,21,07x21,The Fix,27,259
Cesar,7,21,07x21,The Fix,25,164
Lee,7,21,07x21,The Fix,24,276
Riggin,7,21,07x21,The Fix,7,79
Bartender,7,21,07x21,The Fix,5,18
Cuddy,7,21,07x21,The Fix,5,58
Glenn,7,21,07x21,The Fix,5,66
Fellow Patron,7,21,07x21,The Fix,4,29
Gibbs,7,21,07x21,The Fix,4,25
Tony,7,21,07x21,The Fix,4,27
General,7,21,07x21,The Fix,2,5
All,7,21,07x21,The Fix,1,2
Hoffner,7,21,07x21,The Fix,1,2
Thirteen,7,22,07x22,After Hours,96,1070
Chase,7,22,07x22,After Hours,56,550
House,7,22,07x22,After Hours,52,576
Darrien,7,22,07x22,After Hours,36,316
Taub,7,22,07x22,After Hours,36,407
Cuddy,7,22,07x22,After Hours,22,233
Foreman,7,22,07x22,After Hours,15,171
Stripper,7,22,07x22,After Hours,10,76
Rachel,7,22,07x22,After Hours,8,38
Wilson,7,22,07x22,After Hours,8,55
Ruby,7,22,07x22,After Hours,7,37
Dr Riggin,7,22,07x22,After Hours,5,69
Emily,7,22,07x22,After Hours,4,35
Car,7,22,07x22,After Hours,2,16
Computerized Car Voice,7,22,07x22,After Hours,2,4
Dina,7,22,07x22,After Hours,1,15
Nurse,7,22,07x22,After Hours,1,4
House,7,23,07x23,Moving On,107,1590
Cuddy,7,23,07x23,Moving On,43,521
Afsoun,7,23,07x23,Moving On,33,394
Foreman,7,23,07x23,Moving On,33,426
Luca,7,23,07x23,Moving On,25,218
Thirteen,7,23,07x23,Moving On,25,384
Wilson,7,23,07x23,Moving On,21,267
Chase,7,23,07x23,Moving On,20,212
Taub,7,23,07x23,Moving On,15,148
Soltes,7,23,07x23,Moving On,7,51
Jerry,7,23,07x23,Moving On,6,99
Julia,7,23,07x23,Moving On,5,64
Nurse,7,23,07x23,Moving On,3,30
Ruby,7,23,07x23,Moving On,3,26
Bartender,7,23,07x23,Moving On,2,9
Female Patron,7,23,07x23,Moving On,2,15
Loudspeaker,7,23,07x23,Moving On,1,6
Officer Soltes,7,23,07x23,Moving On,1,5
Rachel,7,23,07x23,Moving On,1,3
House,8,1,08x01,Twenty Vicodin,137,1856
Adams,8,1,08x01,Twenty Vicodin,56,652
Nick,8,1,08x01,Twenty Vicodin,22,206
Sykes,8,1,08x01,Twenty Vicodin,20,192
Mendelson,8,1,08x01,Twenty Vicodin,18,208
Frankie,8,1,08x01,Twenty Vicodin,13,145
Stomper,8,1,08x01,Twenty Vicodin,9,66
Alvarez,8,1,08x01,Twenty Vicodin,7,53
Rollo,8,1,08x01,Twenty Vicodin,6,83
Porter,8,1,08x01,Twenty Vicodin,5,122
Female Case Worker,8,1,08x01,Twenty Vicodin,4,34
Asofa,8,1,08x01,Twenty Vicodin,3,5
Delaire,8,1,08x01,Twenty Vicodin,3,93
Hseuh,8,1,08x01,Twenty Vicodin,3,6
Officer,8,1,08x01,Twenty Vicodin,3,17
Guard,8,1,08x01,Twenty Vicodin,2,9
Sullivan,8,1,08x01,Twenty Vicodin,2,13
Hostetter,8,1,08x01,Twenty Vicodin,1,3
Nic,8,1,08x01,Twenty Vicodin,1,6
House,8,2,08x02,Transplant,138,1903
Park,8,2,08x02,Transplant,76,719
Wilson,8,2,08x02,Transplant,56,531
Foreman,8,2,08x02,Transplant,54,650
Theresa,8,2,08x02,Transplant,15,129
Vanessa,8,2,08x02,Transplant,15,140
Dr Simpson,8,2,08x02,Transplant,8,60
Mr Weathers,8,2,08x02,Transplant,7,63
Bobby,8,2,08x02,Transplant,4,16
Guard,8,2,08x02,Transplant,4,20
Mr Park,8,2,08x02,Transplant,3,41
Dr Pinto,8,2,08x02,Transplant,2,2
Betty,8,2,08x02,Transplant,1,21
Everyone,8,2,08x02,Transplant,1,6
Note,8,2,08x02,Transplant,1,19
Surgeon,8,2,08x02,Transplant,1,8
House,8,3,08x03,Charity Case,145,2029
Park,8,3,08x03,Charity Case,63,613
Adams,8,3,08x03,Charity Case,50,495
Thirteen,8,3,08x03,Charity Case,42,567
Benjamin,8,3,08x03,Charity Case,41,604
Wilson,8,3,08x03,Charity Case,27,246
Foreman,8,3,08x03,Charity Case,17,242
Lady,8,3,08x03,Charity Case,13,217
Woman,8,3,08x03,Charity Case,6,119
Dr Simpson,8,3,08x03,Charity Case,1,4
Surgeon,8,3,08x03,Charity Case,1,7
House,8,4,08x04,Risky Business,126,2348
Adams,8,4,08x04,Risky Business,80,864
Park,8,4,08x04,Risky Business,62,709
Barton,8,4,08x04,Risky Business,26,280
Foreman,8,4,08x04,Risky Business,25,351
Ainsley,8,4,08x04,Risky Business,24,274
Wilson,8,4,08x04,Risky Business,11,174
Ortho Doctor,8,4,08x04,Risky Business,4,49
Andrews,8,4,08x04,Risky Business,3,44
Asian Man,8,4,08x04,Risky Business,2,34
Aisnley,8,4,08x04,Risky Business,1,33
Ortho Doc,8,4,08x04,Risky Business,1,14
Chase,8,5,08x05,The Confession,59,745
House,8,5,08x05,The Confession,57,1176
Taub,8,5,08x05,The Confession,47,627
Adams,8,5,08x05,The Confession,38,409
Park,8,5,08x05,The Confession,38,474
Bob,8,5,08x05,The Confession,31,511
Foreman,8,5,08x05,The Confession,25,352
Wilson,8,5,08x05,The Confession,15,188
Denise,8,5,08x05,The Confession,14,185
Cindy,8,5,08x05,The Confession,6,134
Chase & Taub,8,5,08x05,The Confession,1,1
Collins,8,5,08x05,The Confession,1,118
David,8,5,08x05,The Confession,1,1
Sally,8,5,08x05,The Confession,1,6
House,8,6,08x06,Parents,103,1939
Taub,8,6,08x06,Parents,77,935
Adams,8,6,08x06,Parents,32,403
Chase,8,6,08x06,Parents,27,388
Ben,8,6,08x06,Parents,21,302
Janey,8,6,08x06,Parents,21,265
Park,8,6,08x06,Parents,20,210
Wilson,8,6,08x06,Parents,16,219
Monroe,8,6,08x06,Parents,15,126
Foreman,8,6,08x06,Parents,13,263
Rachel,8,6,08x06,Parents,8,101
Mitchell,8,6,08x06,Parents,7,51
Monroe's Wife,8,6,08x06,Parents,7,80
Ron,8,6,08x06,Parents,7,61
Ruby,8,6,08x06,Parents,5,93
Television Announcer,8,6,08x06,Parents,4,114
Phil,8,6,08x06,Parents,2,14
Red Headed Boy,8,6,08x06,Parents,2,9
Birthday Girl's Father,8,6,08x06,Parents,1,14
Birthday Girl's Mother,8,6,08x06,Parents,1,14
Clinic Patient Monroe,8,6,08x06,Parents,1,7
Man Holding Receiver,8,6,08x06,Parents,1,2
Man On Phone,8,6,08x06,Parents,1,9
Red Headed Boy's Father,8,6,08x06,Parents,1,7
Workman,8,6,08x06,Parents,1,20
Workman On The Floor,8,6,08x06,Parents,1,2
House,8,7,08x07,Dead & Buried,99,1343
Chase,8,7,08x07,Dead & Buried,49,484
Iris,8,7,08x07,Dead & Buried,35,254
Taub,8,7,08x07,Dead & Buried,35,325
Adams,8,7,08x07,Dead & Buried,30,235
Wilson,8,7,08x07,Dead & Buried,24,357
Faye,8,7,08x07,Dead & Buried,21,230
Emory,8,7,08x07,Dead & Buried,19,168
Mickey,8,7,08x07,Dead & Buried,18,177
Foreman,8,7,08x07,Dead & Buried,16,231
Park,8,7,08x07,Dead & Buried,14,178
Milton,8,7,08x07,Dead & Buried,6,61
Gene,8,7,08x07,Dead & Buried,5,17
Grandpa,8,7,08x07,Dead & Buried,5,25
Ray,8,7,08x07,Dead & Buried,2,11
Dixon,8,7,08x07,Dead & Buried,1,1
Father,8,7,08x07,Dead & Buried,1,7
Fay,8,7,08x07,Dead & Buried,1,6
Lena,8,7,08x07,Dead & Buried,1,2
House,8,8,08x08,Perils of Paranoia,90,1160
Park,8,8,08x08,Perils of Paranoia,61,689
Adams,8,8,08x08,Perils of Paranoia,55,545
Chase,8,8,08x08,Perils of Paranoia,48,476
Taub,8,8,08x08,Perils of Paranoia,39,468
Foreman,8,8,08x08,Perils of Paranoia,36,359
Tommy,8,8,08x08,Perils of Paranoia,35,489
Wilson,8,8,08x08,Perils of Paranoia,29,284
Olivia,8,8,08x08,Perils of Paranoia,14,227
Anita,8,8,08x08,Perils of Paranoia,9,120
Mike,8,8,08x08,Perils of Paranoia,9,99
Regina,8,8,08x08,Perils of Paranoia,8,60
Judge Foley,8,8,08x08,Perils of Paranoia,7,51
Guy,8,8,08x08,Perils of Paranoia,5,30
William,8,8,08x08,Perils of Paranoia,3,6
Nurse,8,8,08x08,Perils of Paranoia,2,10
Chase & Adams,8,8,08x08,Perils of Paranoia,1,3
Forman,8,8,08x08,Perils of Paranoia,1,9
Guy In The Clinic,8,8,08x08,Perils of Paranoia,1,17
Lady,8,8,08x08,Perils of Paranoia,1,2
Man,8,8,08x08,Perils of Paranoia,1,1
Woman On Pa,8,8,08x08,Perils of Paranoia,1,8
House,8,9,08x09,Better Half,102,1792
Foreman,8,9,08x09,Better Half,65,934
Chase,8,9,08x09,Better Half,51,606
Natalie,8,9,08x09,Better Half,50,505
Wilson,8,9,08x09,Better Half,31,349
Adams,8,9,08x09,Better Half,30,359
Park,8,9,08x09,Better Half,22,159
Andres,8,9,08x09,Better Half,14,76
Kayla,8,9,08x09,Better Half,10,102
Man,8,9,08x09,Better Half,8,74
Dr Banerjee,8,9,08x09,Better Half,6,42
Joseph,8,9,08x09,Better Half,5,25
Chase's Sister,8,9,08x09,Better Half,4,9
Mr Laffont,8,9,08x09,Better Half,3,39
Uniformed Man,8,9,08x09,Better Half,2,18
House & Natalie,8,9,08x09,Better Half,1,3
Regina,8,9,08x09,Better Half,1,3
House,8,10,08x10,Runaways,84,1692
Adams,8,10,08x10,Runaways,67,796
Taub,8,10,08x10,Runaways,39,496
Foreman,8,10,08x10,Runaways,27,293
Ellen,8,10,08x10,Runaways,23,270
Callie,8,10,08x10,Runaways,20,271
Chase,8,10,08x10,Runaways,20,279
Jane Doe,8,10,08x10,Runaways,16,275
Wilson,8,10,08x10,Runaways,14,205
George,8,10,08x10,Runaways,13,151
Anita,8,10,08x10,Runaways,12,127
Park,8,10,08x10,Runaways,8,91
Sheldon,8,10,08x10,Runaways,5,36
Brown,8,10,08x10,Runaways,2,23
Announcer,8,10,08x10,Runaways,1,3
Father,8,10,08x10,Runaways,1,4
Parks,8,10,08x10,Runaways,1,6
Cofield,8,11,08x11,Nobody's Fault,96,1509
House,8,11,08x11,Nobody's Fault,90,1260
Adams,8,11,08x11,Nobody's Fault,43,421
Chase,8,11,08x11,Nobody's Fault,32,300
Taub,8,11,08x11,Nobody's Fault,30,318
Park,8,11,08x11,Nobody's Fault,26,272
Bill,8,11,08x11,Nobody's Fault,11,126
Foreman,8,11,08x11,Nobody's Fault,10,114
Emily,8,11,08x11,Nobody's Fault,9,106
Jordan,8,11,08x11,Nobody's Fault,3,37
Emt 1,8,11,08x11,Nobody's Fault,2,18
Madison,8,11,08x11,Nobody's Fault,2,15
Nurse,8,11,08x11,Nobody's Fault,2,7
Caufield,8,11,08x11,Nobody's Fault,1,2
Emt 2,8,11,08x11,Nobody's Fault,1,2
Taub & Adams,8,11,08x11,Nobody's Fault,1,4
Chase,8,12,08x12,Chase,168,1743
Moira,8,12,08x12,Chase,71,666
House,8,12,08x12,Chase,61,954
Adams,8,12,08x12,Chase,23,225
Taub,8,12,08x12,Chase,20,185
Park,8,12,08x12,Chase,17,142
Foreman,8,12,08x12,Chase,10,139
Sister Joan,8,12,08x12,Chase,5,43
Cindy,8,12,08x12,Chase,4,29
Leisha,8,12,08x12,Chase,2,52
Nurse,8,12,08x12,Chase,2,9
Wilson,8,12,08x12,Chase,2,13
Therapist,8,12,08x12,Chase,1,1
House,8,13,08x13,Man of the House,85,1429
Taub,8,13,08x13,Man of the House,54,727
Joe,8,13,08x13,Man of the House,47,800
Adams,8,13,08x13,Man of the House,38,553
Chase,8,13,08x13,Man of the House,37,440
Park,8,13,08x13,Man of the House,32,395
Dominika,8,13,08x13,Man of the House,27,316
Marlene,8,13,08x13,Man of the House,21,199
Wilson,8,13,08x13,Man of the House,15,243
Weinmann,8,13,08x13,Man of the House,14,223
Ayres,8,13,08x13,Man of the House,7,61
Foreman,8,13,08x13,Man of the House,4,64
Hastings,8,13,08x13,Man of the House,2,20
Weinman,8,13,08x13,Man of the House,2,28
Aide,8,13,08x13,Man of the House,1,4
Chase & Adams,8,13,08x13,Man of the House,1,1
House,8,14,08x14,Love Is Blind,66,891
Will,8,14,08x14,Love Is Blind,50,791
Adams,8,14,08x14,Love Is Blind,48,523
Taub,8,14,08x14,Love Is Blind,34,385
Park,8,14,08x14,Love Is Blind,32,400
Wilson,8,14,08x14,Love Is Blind,32,267
Chase,8,14,08x14,Love Is Blind,31,411
Blythe,8,14,08x14,Love Is Blind,26,330
Melissa,8,14,08x14,Love Is Blind,23,241
Thomas,8,14,08x14,Love Is Blind,23,474
Dominika,8,14,08x14,Love Is Blind,5,65
Sam,8,14,08x14,Love Is Blind,2,23
Man,8,14,08x14,Love Is Blind,1,12
House,8,15,08x15,Blowing the Whistle,93,1439
Adams,8,15,08x15,Blowing the Whistle,49,585
Taub,8,15,08x15,Blowing the Whistle,48,473
Chase,8,15,08x15,Blowing the Whistle,40,623
Brant,8,15,08x15,Blowing the Whistle,38,572
Hayes,8,15,08x15,Blowing the Whistle,31,427
Park,8,15,08x15,Blowing the Whistle,28,328
Wilson,8,15,08x15,Blowing the Whistle,25,246
Foreman,8,15,08x15,Blowing the Whistle,14,194
Gloria,8,15,08x15,Blowing the Whistle,3,24
Airport Loudspeaker,8,15,08x15,Blowing the Whistle,2,12
Evan,8,15,08x15,Blowing the Whistle,2,12
Joni,8,15,08x15,Blowing the Whistle,2,13
Mel,8,15,08x15,Blowing the Whistle,2,17
Mp,8,15,08x15,Blowing the Whistle,2,11
College Kid,8,15,08x15,Blowing the Whistle,1,17
House,8,16,08x16,Gut Check,78,1432
Wilson,8,16,08x16,Gut Check,68,662
Taub,8,16,08x16,Gut Check,64,910
Duncan,8,16,08x16,Gut Check,37,287
Chase,8,16,08x16,Gut Check,35,324
Park,8,16,08x16,Gut Check,33,363
Bobby,8,16,08x16,Gut Check,22,417
Adams,8,16,08x16,Gut Check,12,122
Linesman,8,16,08x16,Gut Check,2,21
Szabo,8,16,08x16,Gut Check,2,9
Toros Fan,8,16,08x16,Gut Check,2,4
Waitress,8,16,08x16,Gut Check,2,17
Fans,8,16,08x16,Gut Check,1,3
Gps Voice,8,16,08x16,Gut Check,1,6
Pa Announcer,8,16,08x16,Gut Check,1,7
Spartans Fan,8,16,08x16,Gut Check,1,1
House,8,17,08x17,We Need The Eggs,79,1322
Adams,8,17,08x17,We Need The Eggs,71,889
Chase,8,17,08x17,We Need The Eggs,48,463
Henry,8,17,08x17,We Need The Eggs,48,472
Taub,8,17,08x17,We Need The Eggs,31,433
Park,8,17,08x17,We Need The Eggs,26,253
Molly,8,17,08x17,We Need The Eggs,19,201
Dominika,8,17,08x17,We Need The Eggs,14,128
Wilson,8,17,08x17,We Need The Eggs,11,149
Emily,8,17,08x17,We Need The Eggs,8,128
Harris,8,17,08x17,We Need The Eggs,7,33
Amy,8,17,08x17,We Need The Eggs,4,15
Micah,8,17,08x17,We Need The Eggs,4,35
Wendy,8,17,08x17,We Need The Eggs,4,13
Carny,8,17,08x17,We Need The Eggs,2,24
Fawn,8,17,08x17,We Need The Eggs,2,6
Woman,8,17,08x17,We Need The Eggs,2,13
Young Man,8,17,08x17,We Need The Eggs,2,11
Butterscotch,8,17,08x17,We Need The Eggs,1,4
Cindy,8,17,08x17,We Need The Eggs,1,1
Debbie,8,17,08x17,We Need The Eggs,1,3
Domonika,8,17,08x17,We Need The Eggs,1,4
House,8,18,08x18,Body and Soul,79,1261
Taub,8,18,08x18,Body and Soul,56,573
Park,8,18,08x18,Body and Soul,50,430
Chase,8,18,08x18,Body and Soul,46,507
Lida,8,18,08x18,Body and Soul,38,349
Adams,8,18,08x18,Body and Soul,30,292
Dominika,8,18,08x18,Body and Soul,23,332
Foreman,8,18,08x18,Body and Soul,12,212
Lue,8,18,08x18,Body and Soul,11,50
Wilson,8,18,08x18,Body and Soul,9,100
Xang,8,18,08x18,Body and Soul,8,204
Nurse,8,18,08x18,Body and Soul,5,23
Wilson,8,19,08x19,The C Word,58,674
House,8,19,08x19,The C Word,54,883
Elizabeth,8,19,08x19,The C Word,41,587
Chase,8,19,08x19,The C Word,32,388
Simon,8,19,08x19,The C Word,31,302
Emily,8,19,08x19,The C Word,25,137
Adams,8,19,08x19,The C Word,22,194
Taub,8,19,08x19,The C Word,22,248
Park,8,19,08x19,The C Word,12,97
Dr Kondo,8,19,08x19,The C Word,7,118
Foreman,8,19,08x19,The C Word,7,102
John,8,19,08x19,The C Word,6,42
House,8,20,08x20,Post Mortem,74,928
Chase,8,20,08x20,Post Mortem,59,725
Wilson,8,20,08x20,Post Mortem,59,887
Taub,8,20,08x20,Post Mortem,33,315
Park,8,20,08x20,Post Mortem,28,288
Foreman,8,20,08x20,Post Mortem,24,266
Treiber,8,20,08x20,Post Mortem,22,296
Adams,8,20,08x20,Post Mortem,21,242
Waitress,8,20,08x20,Post Mortem,8,21
Ina,8,20,08x20,Post Mortem,5,40
Bartender,8,20,08x20,Post Mortem,1,17
Crowd,8,20,08x20,Post Mortem,1,3
Orderly,8,20,08x20,Post Mortem,1,2
Taub & Park,8,20,08x20,Post Mortem,1,2
Trieber,8,20,08x20,Post Mortem,1,4
House,8,21,08x21,Holding On,92,1198
Wilson,8,21,08x21,Holding On,58,622
Adams,8,21,08x21,Holding On,34,406
Derrick,8,21,08x21,Holding On,31,266
Taub,8,21,08x21,Holding On,27,300
Park,8,21,08x21,Holding On,24,259
Foreman,8,21,08x21,Holding On,15,182
Thirteen,8,21,08x21,Holding On,12,192
Jen,8,21,08x21,Holding On,7,23
Courtney,8,21,08x21,Holding On,6,49
Michael,8,21,08x21,Holding On,5,56
Matt,8,21,08x21,Holding On,3,54
Roommate,8,21,08x21,Holding On,3,23
Molly,8,21,08x21,Holding On,2,28
Cheerleader On The Video,8,21,08x21,Holding On,1,28
Elderly Woman,8,21,08x21,Holding On,1,17
Janitor,8,21,08x21,Holding On,1,6
Middle Aged Man,8,21,08x21,Holding On,1,23
House,8,22,08x22,Everybody Dies,99,1498
Wilson,8,22,08x22,Everybody Dies,33,497
Foreman,8,22,08x22,Everybody Dies,26,254
Amber,8,22,08x22,Everybody Dies,19,290
Oliver,8,22,08x22,Everybody Dies,19,227
Stacy,8,22,08x22,Everybody Dies,14,212
Kutner,8,22,08x22,Everybody Dies,13,217
Cameron,8,22,08x22,Everybody Dies,10,194
Adams,8,22,08x22,Everybody Dies,7,77
Nolan,8,22,08x22,Everybody Dies,5,37
Park,8,22,08x22,Everybody Dies,5,38
Taub,8,22,08x22,Everybody Dies,5,53
Male Patient,8,22,08x22,Everybody Dies,2,31
Blythe,8,22,08x22,Everybody Dies,1,7
Chase,8,22,08x22,Everybody Dies,1,7
Dominika,8,22,08x22,Everybody Dies,1,12
Frankel,8,22,08x22,Everybody Dies,1,9
Masters,8,22,08x22,Everybody Dies,1,7
Thirteen,8,22,08x22,Everybody Dies,1,12
